PassengerID|SegmentID|LegNumber|InventoryLegID|DepartureDetail|ArrivalDetail|JourneyNumber|BookingStatus|SeatPreference|SeatTogetherPreference|CompartmentDesignator|UnitDesignator|UnitAssignmentWeight|BoardingSequence|LiftStatus|PriorityCode|PriorityDate|CreatedAgentID|CreatedDate|ModifiedAgentID|ModifiedDate|extract_dt|source|proc_status
171818924|297179984|1|3436465|||1|HK|R|0|Y|25E|0|5|2||2019-01-06 12:43:50.670|2299759|2019-01-06 12:43:50.360|5490589|2019-07-23 04:18:24.517|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171818924|297179985|1|3436504|||2|HK|R|0|Y|25E|0|9|2||2019-01-06 12:43:50.670|2299759|2019-01-06 12:43:50.360|5354094|2019-08-01 08:14:10.970|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171818925|297179986|1|3436465|||1|HK|R|0|Y|25F|0|6|2||2019-01-06 12:43:50.670|2299759|2019-01-06 12:43:50.360|5490589|2019-07-23 04:18:09.547|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171818925|297179987|1|3436504|||2|HK|R|0|Y|25F|0|10|2||2019-01-06 12:43:50.670|2299759|2019-01-06 12:43:50.360|5354094|2019-08-01 08:14:11.640|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171839420|299000354|1|3450202|||2|HK||1|||0|0|0||2019-01-18 16:56:54.083|19|2019-01-18 16:56:54.063|19|2019-01-18 16:56:54.063|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171839421|299000356|1|3450202|||2|HK||1|||0|0|0||2019-01-18 16:56:54.083|19|2019-01-18 16:56:54.063|19|2019-01-18 16:56:54.063|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171839422|299000358|1|3450202|||2|HK||1|||0|0|0||2019-01-18 16:56:54.083|19|2019-01-18 16:56:54.063|19|2019-01-18 16:56:54.063|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171839423|299000360|1|3450202|||2|HK||1|||0|0|0||2019-01-18 16:56:54.083|19|2019-01-18 16:56:54.063|19|2019-01-18 16:56:54.063|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171851811|297231263|1|3414423|||1|HK|N|0|Y|1A|0|1|2||2019-01-06 22:02:12.497|5774400|2019-01-06 22:02:12.317|6010869|2019-07-11 06:50:58.210|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171851812|297231265|1|3414423|||1|HK|N|0|Y|1B|0|2|2||2019-01-06 22:02:12.497|5774400|2019-01-06 22:02:12.317|6010869|2019-07-11 06:51:03.007|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171896876|297312110|1|3362527|||1|HK|R|0|Y|30F|0|53|2||2019-01-07 15:23:04.353|2139318|2019-01-07 15:23:04.203|3540254|2019-01-25 13:29:39.803|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171896876|300098193|1|3362613|||2|HK|N|1|Y|9A|0|109|2||2019-01-27 13:00:02.653|5421773|2019-01-27 13:00:02.630|3616725|2019-01-28 15:43:08.997|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171896877|297312112|1|3362527|||1|HK|R|0|Y|30D|0|54|2||2019-01-07 15:23:04.353|2139318|2019-01-07 15:23:04.203|3540254|2019-01-25 13:29:44.440|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171896877|300098194|1|3362613|||2|HK|N|1|Y|9B|0|110|2||2019-01-27 13:00:02.653|5421773|2019-01-27 13:00:02.630|3616725|2019-01-28 15:42:58.607|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171917766|297347823|1|3455600|||2|HK||1|||0|0|0||2019-01-07 19:23:08.553|19|2019-01-07 19:23:08.540|19|2019-01-07 19:23:08.540|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171917768|297347825|1|3455600|||2|HK||1|||0|0|0||2019-01-07 19:23:08.553|19|2019-01-07 19:23:08.540|19|2019-01-07 19:23:08.540|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171917769|297347826|1|3455600|||2|HK||1|||0|0|0||2019-01-07 19:23:08.553|19|2019-01-07 19:23:08.540|19|2019-01-07 19:23:08.540|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171921907|297353283|1|3376387|||1|HK|N|1|Y|42J|0|150|2||2019-01-07 20:05:21.057|5432628|2019-01-07 20:05:20.530|5890934|2019-10-10 16:59:12.840|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171921907|297353284|1|3376470|||2|HK|N|0|Y|24J|0|84|2||2019-01-07 20:05:21.057|5432628|2019-01-07 20:05:20.530|5988505|2019-10-23 02:35:32.760|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171921908|297353285|1|3376387|||1|HK|N|1|Y|42L|0|267|2||2019-01-07 20:05:21.057|5432628|2019-01-07 20:05:20.530|5890934|2019-10-10 16:59:24.640|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171921908|297353286|1|3376470|||2|HK|N|0|Y|24L|0|85|2||2019-01-07 20:05:21.057|5432628|2019-01-07 20:05:20.530|5988505|2019-10-23 02:35:42.023|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171939002|297379553|1|3376648|||1|HK|N|0|Y|36L|0|45|2||2019-01-08 01:21:29.140|5432628|2019-01-08 01:21:28.813|5643392|2019-07-16 02:21:24.590|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171939002|297379554|1|3376536|||2|HK|N|0|Y|24J|0|151|2||2019-01-08 01:21:29.140|5432628|2019-01-08 01:21:28.813|4599381|2019-07-26 15:43:05.337|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171946887|297391661|1|3362735|||1|HK|N|0|Y|2C|0|13|2||2019-01-08 08:32:26.170|2139321|2019-01-08 08:32:25.777|3738284|2019-03-27 16:53:59.750|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171947276|297392329|1|3430903|||2|HK|N|0|Y|2D|0|1|2||2019-01-08 08:37:43.270|2767500|2019-01-08 08:37:43.290|3561479|2019-12-04 10:37:52.200|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171947276|297392330|1|3430954|||2|HK|N|0|Y|2D|0|1|2||2019-01-08 08:37:43.270|2767500|2019-01-08 08:37:43.290|4784501|2019-12-04 13:19:19.120|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171997285|297477246|1|3451929|||1|HK||1|||0|0|0||2019-01-08 16:09:37.743|19|2019-01-08 16:09:37.353|19|2019-01-08 16:09:37.353|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171997286|297477248|1|3451929|||1|HK||1|||0|0|0||2019-01-08 16:09:37.743|19|2019-01-08 16:09:37.353|19|2019-01-08 16:09:37.353|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171997287|297477250|1|3451929|||1|HK||1|||0|0|0||2019-01-08 16:09:37.743|19|2019-01-08 16:09:37.353|19|2019-01-08 16:09:37.353|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
171997288|297477252|1|3451929|||1|HK||1|||0|0|0||2019-01-08 16:09:37.743|19|2019-01-08 16:09:37.353|19|2019-01-08 16:09:37.353|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172000491|297482511|1|3456580|||1|HK||1|||0|0|0||2019-01-08 16:35:49.493|19|2019-01-08 16:35:49.367|19|2019-01-08 16:35:49.367|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172005820|299576717|1|3450861|||1|HK|R|0|Y|28F|0|59|2||2019-01-23 10:08:12.870|10|2019-01-23 10:08:12.847|4855165|2019-06-01 05:19:10.070|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172005820|299578419|1|3450871|||2|HK|R|0|Y|28F|0|40|2||2019-01-23 10:11:51.997|10|2019-01-23 10:11:51.940|5388879|2019-06-08 09:16:53.113|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172005821|299576718|1|3450861|||1|HK|R|0|Y|28D|0|60|2||2019-01-23 10:08:12.870|10|2019-01-23 10:08:12.847|4855165|2019-06-01 05:19:07.367|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172005821|299578420|1|3450871|||2|HK|R|0|Y|28D|0|41|2||2019-01-23 10:11:51.997|10|2019-01-23 10:11:51.940|5388879|2019-06-08 09:17:07.283|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172005822|299576719|1|3450861|||1|HK|R|0|Y|28E|0|61|2||2019-01-23 10:08:12.870|10|2019-01-23 10:08:12.847|4855165|2019-06-01 05:19:04.977|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172005822|299578421|1|3450871|||2|HK|R|0|Y|28E|0|42|2||2019-01-23 10:11:51.997|10|2019-01-23 10:11:51.940|5388879|2019-06-08 09:16:56.097|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172006598|298162920|1|3362879|||2|HK||1|||0|0|3||2019-01-13 16:53:40.977|19|2019-01-13 16:53:40.930|3578770|2019-01-15 15:36:56.010|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172009576|297497326|1|3376476|||2|HK||0|Y|27A|0|108|2||2019-01-08 17:59:51.213|5432628|2019-01-08 17:59:50.927|4596133|2019-05-06 15:39:26.193|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172019578|297513405|1|3363528|||2|HK||1|||0|0|3||2019-01-08 19:44:30.393|5158957|2019-01-08 19:44:30.237|5344464|2019-03-04 10:46:14.940|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172020601|297514952|1|3363524|||2|HK||1|||0|0|3||2019-01-08 19:52:56.747|5158957|2019-01-08 19:52:56.907|4653984|2019-03-18 10:50:52.123|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172039004|297544010|1|3361691|||2|HK|N|0|Y|5A|0|2|2||2019-01-08 22:57:07.260|2138109|2019-01-08 22:57:06.817|4653773|2019-02-17 19:00:31.420|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172039005|297544012|1|3361691|||2|HK|N|0|Y|5B|0|3|2||2019-01-08 22:57:07.260|2138109|2019-01-08 22:57:06.817|4653773|2019-02-17 19:00:16.637|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172048818|298284276|1|3363593|||2|HK|N|0|Y|14D|0|134|2||2019-01-14 12:15:04.660|2202035|2019-01-14 12:15:04.617|3616726|2019-01-14 13:21:24.433|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172052180|297564738|1|3451929|||1|HK||1|||0|0|0||2019-01-09 08:42:55.783|19|2019-01-09 08:42:55.713|19|2019-01-09 08:42:55.713|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172052182|297564741|1|3451929|||1|HK||1|||0|0|0||2019-01-09 08:42:55.783|19|2019-01-09 08:42:55.713|19|2019-01-09 08:42:55.713|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172052183|297564744|1|3451929|||1|HK||1|||0|0|0||2019-01-09 08:42:55.783|19|2019-01-09 08:42:55.713|19|2019-01-09 08:42:55.713|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172052186|297564750|1|3451929|||1|HK||1|||0|0|0||2019-01-09 08:42:55.783|19|2019-01-09 08:42:55.713|19|2019-01-09 08:42:55.713|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172067534|297590779|1|3394060|||2|HK||1|Y|9A|0|65|2||2019-01-09 10:56:21.337|4580224|2019-01-09 10:56:20.923|13|2019-01-13 02:04:55.140|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172071610|297597631|1|3394500|||1|HK|N|0|Y|5D|0|1|2||2019-01-09 11:27:42.143|3848350|2019-01-09 11:27:41.710|3594417|2019-05-16 13:29:46.263|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172077613|297608009|1|3457290|||2|HK||1|||0|0|0||2019-01-09 12:23:17.587|19|2019-01-09 12:23:17.283|19|2019-01-09 12:23:17.283|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172092099|297632678|1|3437210|||1|HK||1|||0|0|0||2019-01-09 14:44:55.050|19|2019-01-09 14:44:55.173|19|2019-01-09 14:44:55.173|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172092100|297632681|1|3437210|||1|HK||1|||0|0|0||2019-01-09 14:44:55.050|19|2019-01-09 14:44:55.173|19|2019-01-09 14:44:55.173|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172114910|298955787|1|3394828|||2|HK|R|0|Y|19F|0|134|2||2019-01-18 12:26:08.947|19|2019-01-18 12:26:08.907|3561368|2019-05-06 14:52:36.810|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172132312|297697501|1|3363492|||1|HK|R|0|Y|23A|0|57|2||2019-01-09 20:35:34.857|21|2019-01-09 20:35:33.930|5342372|2019-02-23 11:01:58.537|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172132312|297697502|1|3363666|||2|HK|N|0|Y|9A|0|22|2||2019-01-09 20:35:34.857|21|2019-01-09 20:35:33.930|3616688|2019-03-01 13:34:16.660|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172132313|297697503|1|3363492|||1|HK|R|0|Y|23B|0|58|2||2019-01-09 20:35:34.857|21|2019-01-09 20:35:33.930|5342372|2019-02-23 11:02:11.537|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172132313|297697504|1|3363666|||2|HK|N|0|Y|9B|0|23|2||2019-01-09 20:35:34.857|21|2019-01-09 20:35:33.930|3616688|2019-03-01 13:34:22.973|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172132314|297697505|1|3363492|||1|HK|R|0|Y|23C|0|59|2||2019-01-09 20:35:34.857|21|2019-01-09 20:35:33.930|5342372|2019-02-23 11:02:06.147|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172132314|297697506|1|3363666|||2|HK|N|0|Y|9C|0|24|2||2019-01-09 20:35:34.857|21|2019-01-09 20:35:33.930|3616688|2019-03-01 13:34:27.927|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172132315|297697507|1|3363492|||1|HK|R|0|Y|23D|0|60|2||2019-01-09 20:35:34.857|21|2019-01-09 20:35:33.930|5342372|2019-02-23 11:02:06.210|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172132315|297697508|1|3363666|||2|HK|N|0|Y|9D|0|25|2||2019-01-09 20:35:34.857|21|2019-01-09 20:35:33.930|3616688|2019-03-01 13:34:32.397|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172146386|297719727|1|3376683|||1|HK|N|0|Y|15G|0|103|2||2019-01-09 22:59:40.720|5432628|2019-01-09 22:59:40.353|5606771|2019-09-17 02:01:56.923|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172146386|297719728|1|3376587|||2|HK|N|0|Y|38G|0|118|2||2019-01-09 22:59:40.720|5432628|2019-01-09 22:59:40.353|3740810|2019-09-22 15:53:29.200|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172156697|297734753|1|3393986|||1|HK|R|0|Y|20C|0|0|3||2019-01-10 07:36:26.107|2253803|2019-01-10 07:36:26.063|3594122|2019-01-11 08:08:28.473|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167692|297753469|1|3356502|||1|HK|N|0|Y|26A|0|54|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|5346676|2019-10-26 04:14:58.347|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167692|297753470|1|3419022|||2|HK|R|0|Y|16A|0|51|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3657743|2019-10-28 17:33:06.037|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167694|297753472|1|3356502|||1|HK||0|||0|0|3||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3740726|2019-10-26 06:35:45.057|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167694|297753473|1|3419022|||2|HK||0|||0|0|3||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3657743|2019-10-28 17:41:11.243|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167695|297753474|1|3356502|||1|HK||0|||0|0|3||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3740726|2019-10-26 06:35:45.057|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167695|297753475|1|3419022|||2|HK||0|||0|0|3||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3657743|2019-10-28 17:41:11.243|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167696|297753476|1|3356502|||1|HK||0|||0|0|3||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3740726|2019-10-26 06:35:45.057|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167696|297753477|1|3419022|||2|HK||0|||0|0|3||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3657743|2019-10-28 17:41:11.243|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167697|297753478|1|3356502|||1|HK||0|||0|0|3||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3740726|2019-10-26 06:35:45.057|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167697|297753479|1|3419022|||2|HK||0|||0|0|3||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3657743|2019-10-28 17:41:11.243|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167698|297753480|1|3356502|||1|HK|N|0|Y|32C|0|90|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|5346676|2019-10-26 04:04:32.423|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167698|297753481|1|3419022|||2|HK|R|0|Y|24F|0|87|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3657743|2019-10-28 17:33:24.350|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167699|297753482|1|3356502|||1|HK|N|0|Y|32B|0|91|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|5346676|2019-10-26 04:04:23.110|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167699|297753483|1|3419022|||2|HK|R|0|Y|24E|0|88|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3657743|2019-10-28 17:33:19.193|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167700|297753484|1|3356502|||1|HK|N|0|Y|29D|0|60|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|5346676|2019-10-26 04:05:39.220|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167700|297753485|1|3419022|||2|HK|R|0|Y|15A|0|57|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3657743|2019-10-28 17:27:27.700|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167701|297753486|1|3356502|||1|HK|N|0|Y|29A|0|61|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|5346676|2019-10-26 04:05:29.270|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167701|297753487|1|3419022|||2|HK|R|0|Y|15C|0|58|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3657743|2019-10-28 17:27:22.590|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167702|297753488|1|3356502|||1|HK|N|0|Y|29B|0|62|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|5346676|2019-10-26 04:05:43.830|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167702|297753489|1|3419022|||2|HK|R|0|Y|15D|0|59|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3657743|2019-10-28 17:27:28.530|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167703|297753490|1|3356502|||1|HK|N|0|Y|29C|0|63|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|5346676|2019-10-26 04:05:49.427|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167703|297753491|1|3419022|||2|HK|R|0|Y|15B|0|60|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3657743|2019-10-28 17:27:25.420|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167704|297753492|1|3356502|||1|HK|N|0|Y|31F|0|64|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|5346676|2019-10-26 04:13:17.050|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167704|297753493|1|3419022|||2|HK|R|0|Y|22D|0|61|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3657743|2019-10-28 17:33:27.130|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167705|297753494|1|3356502|||1|HK|N|0|Y|33E|0|65|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|5346676|2019-10-26 04:16:16.957|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167705|297753495|1|3419022|||2|HK|R|0|Y|25E|0|62|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3657743|2019-10-28 17:32:56.367|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167706|297753496|1|3356502|||1|HK|N|0|Y|33F|0|66|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|5346676|2019-10-26 04:16:22.973|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167706|297753497|1|3419022|||2|HK|R|0|Y|25F|0|63|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3657743|2019-10-28 17:33:01.350|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167707|297753498|1|3356502|||1|HK|N|0|Y|34F|0|92|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|5346676|2019-10-26 04:18:49.000|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167707|297753499|1|3419022|||2|HK|R|0|Y|26F|0|89|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3657743|2019-10-28 17:33:34.350|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167708|297753500|1|3356502|||1|HK|N|0|Y|34E|0|93|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|5346676|2019-10-26 04:18:44.453|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167708|297753501|1|3419022|||2|HK|R|0|Y|26E|0|90|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3657743|2019-10-28 17:33:33.163|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167709|297753502|1|3356502|||1|HK|N|0|Y|22F|0|69|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|5346676|2019-10-26 04:05:40.237|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167709|297753503|1|3419022|||2|HK|R|0|Y|15F|0|66|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3657743|2019-10-28 17:22:39.700|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167710|297753504|1|3356502|||1|HK|N|0|Y|34C|0|70|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|5346676|2019-10-26 04:05:24.020|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167710|297753505|1|3419022|||2|HK|R|0|Y|26C|0|67|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3657743|2019-10-28 17:27:08.497|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167711|297753506|1|3356502|||1|HK|N|0|Y|34B|0|71|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|5346676|2019-10-26 04:05:15.520|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167711|297753507|1|3419022|||2|HK|R|0|Y|26B|0|68|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3657743|2019-10-28 17:26:52.810|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167712|297753508|1|3356502|||1|HK|N|0|Y|34A|0|72|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|5346676|2019-10-26 04:05:13.207|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167712|297753509|1|3419022|||2|HK|R|0|Y|26A|0|69|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3657743|2019-10-28 17:27:05.857|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167713|297753510|1|3356502|||1|HK|N|0|Y|34D|0|73|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|5346676|2019-10-26 04:05:17.643|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167713|297753511|1|3419022|||2|HK|R|0|Y|26D|0|70|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3657743|2019-10-28 17:27:01.137|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167715|297753514|1|3356502|||1|HK|N|0|Y|32F|0|75|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|5346676|2019-10-26 04:09:24.743|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167715|297753515|1|3419022|||2|HK|R|0|Y|27B|0|72|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3657743|2019-10-28 17:27:18.653|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167716|297753516|1|3356502|||1|HK|N|0|Y|35C|0|77|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|5346676|2019-10-26 04:08:45.917|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167716|297753517|1|3419022|||2|HK|N|0|Y|10F|0|74|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3657743|2019-10-28 17:33:45.397|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167717|297753518|1|3356502|||1|HK|N|0|Y|35D|0|78|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|5346676|2019-10-26 04:08:35.227|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167717|297753519|1|3419022|||2|HK|N|0|Y|10B|0|75|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3657743|2019-10-28 17:33:40.367|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167718|297753520|1|3356502|||1|HK|N|0|Y|35E|0|79|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|5346676|2019-10-26 04:08:52.837|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167718|297753521|1|3419022|||2|HK|N|0|Y|10D|0|76|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3657743|2019-10-28 17:33:54.960|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167719|297753522|1|3356502|||1|HK|N|0|Y|35F|0|80|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|5346676|2019-10-26 04:08:53.650|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167719|297753523|1|3419022|||2|HK|N|0|Y|10C|0|77|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3657743|2019-10-28 17:33:38.943|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167720|297753524|1|3356502|||1|HK|N|0|Y|35B|0|81|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|5346676|2019-10-26 04:08:40.883|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
172167720|297753525|1|3419022|||2|HK|N|0|Y|10E|0|78|2||2019-01-10 09:38:11.653|3990975|2019-01-10 09:38:11.060|3657743|2019-10-28 17:33:44.913|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
