BookingID|BookingParentID|Status|RecordLocator|BookingPromoCode|CurrencyCode|HoldDateTime|ExpiredDate|PriceStatus|PaidStatus|SystemCode|ChannelType|CreatedAgentCode|CreatedOrganizationCode|CreatedDomainCode|CreatedLocationCode|SourceAgentCode|SourceOrganizationCode|SourceDomainCode|SourceLocationCode|ReferralCode|GroupName|ReceivedBy|ReceivedByReference|ProfileStatus|CreatedSystemType|BookingDate|BookingType|OwningCarrierCode|CreatedAgentID|CreatedDate|ModifiedAgentID|ModifiedDate|extract_dt|source|proc_status|TimeToModify|business_key|hash
105451475|0|2|H7KHNY||EUR|9999-12-31 00:00:00.000|2019-02-05 20:35:00|3|2||4|AppIOS|VY|EXT|MOBT|AppIOS|VY|EXT|MOBT|||#M#APMO#IOS#VY||0|7|2019-01-29 13:19:12||VY|2299761|2019-01-29 13:19:12|2299761|2019-01-29 13:19:19|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:07|105451475_0_2_H7KHNY|481fff346c75722d6307e66d712ee14d
105451544|0|2|LG5WPA||CHF|9999-12-31 00:00:00.000|2019-05-29 12:10:00|3|2||4|PortalWeb|VY|EXT|MOBT|PortalWeb|VY|EXT|MOBT|||#M#APMO#WEB#VY||0|7|2019-01-29 13:20:30||VY|2299759|2019-01-29 13:20:30|2299759|2019-01-29 13:20:32|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:02|105451544_0_2_LG5WPA|b3393c8022d613555ead0003091f8e94
105452348|0|2|BITTNE||EUR|9999-12-31 00:00:00.000|2019-06-13 16:30:00|3|2||4|I3-edreams642139|64213936|EXT|OTAT|I3-edreams642139|64213936|EXT|OTAT|||#I#AXBO#OTAT#VY||0|7|2019-01-29 13:34:50||VY|2253803|2019-01-29 13:34:50|5602797|2019-06-05 12:34:38|2024-11-14 11:18:50|Booking|transformed|126 days 22:59:48|105452348_0_2_BITTNE|babffb46927442c70dcdd071f3a0d1c0
105452657|0|3|KF815A||EUR|9999-12-31 00:00:00.000|2019-02-05 19:10:00|3|2|IB|3|GDSMaster|SYSTEM|SYS|GDS|GDSMaster|SYSTEM|SYS|GDS|||IATAIB||0|9|2019-01-29 13:40:36|C|VY|19|2019-01-29 13:40:36|21|2020-09-03 15:11:42|2024-11-14 11:18:50|Booking|transformed|583 days 01:31:06|105452657_0_3_KF815A|d91c049e303495fc8cfe17a75b0edc87
105452787|0|4|ICDYNZ||EUR|2019-01-30 13:42:58.000|2019-02-24 07:10:00|3|2||2|WebAnonymous|SYSTEM|WW2|WWW|WebAnonymous|SYSTEM|WW2|WWW|||#W#WWWH#WWW#VY||0|6|2019-01-29 13:42:58||VY|21|2019-01-29 13:42:58|12|2019-01-30 13:43:24|2024-11-14 11:18:50|Booking|transformed|1 days 00:00:26|105452787_0_4_ICDYNZ|e6e9dce9239afceca2eb24017f2222f0
105452885|0|2|I9QPQS||EUR|9999-12-31 00:00:00.000|2019-03-09 16:30:00|3|2|1A|3|GDSMaster|SYSTEM|SYS|GDS|ALGR921P9|SYSTEM|IATAB|ALG|||IATA1A||0|9|2019-01-29 13:44:44|S|VY|19|2019-01-29 13:44:44|4586675|2019-03-08 14:48:26|2024-11-14 11:18:50|Booking|transformed|38 days 01:03:42|105452885_0_2_I9QPQS|255730ff4ab1dbd9e9ef20c2c121cf41
105452891|0|2|QBN37M||EUR|9999-12-31 00:00:00.000|2019-05-27 12:35:00|3|2||2|WebAnonymous|SYSTEM|WW2|WWW|WebAnonymous|SYSTEM|WW2|WWW|||#W#WWWA#WWW#VY||0|6|2019-01-29 13:44:55||VY|21|2019-01-29 13:44:55|6010787|2019-05-26 10:40:38|2024-11-14 11:18:50|Booking|transformed|116 days 20:55:43|105452891_0_2_QBN37M|91cbfcaf3f4bb30dde6614893c52fdcd
105453375|0|2|EIPM6R||EUR|9999-12-31 00:00:00.000|2019-02-18 12:10:00|3|2|IB|3|GDSMaster|SYSTEM|SYS|GDS|TLSTQ2118|20224153|IATAB|TLS|||IATAIB||0|9|2019-01-29 13:54:15|C|VY|19|2019-01-29 13:54:15|18|2019-02-17 10:21:18|2024-11-14 11:18:50|Booking|transformed|18 days 20:27:03|105453375_0_2_EIPM6R|6c213a7bcf386dbbeff45041e47b7268
105453834|0|2|CHHT3U||EUR|9999-12-31 00:00:00.000|2019-02-04 10:25:00|3|2||4|AppIOS|VY|EXT|MOBT|AppIOS|VY|EXT|MOBT|||#M#APMO#IOS#VY||0|7|2019-01-29 14:01:48||VY|2299761|2019-01-29 14:01:48|2299761|2019-01-29 14:01:57|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:09|105453834_0_2_CHHT3U|2be53ca5bb1e753dd685579a28ccc462
105453862|0|2|XYH5RF||EUR|9999-12-31 00:00:00.000|2019-02-04 10:25:00|3|2||4|AppIOS|VY|EXT|MOBT|AppIOS|VY|EXT|MOBT|||#M#APMO#IOS#VY||0|7|2019-01-29 14:02:18||VY|2299761|2019-01-29 14:02:18|2299761|2019-01-29 14:02:21|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:03|105453862_0_2_XYH5RF|1b4af518313a50aed887739c199e605d
105453894|0|2|N9DVJF||EUR|9999-12-31 00:00:00.000|2019-02-04 10:25:00|3|2||4|AppIOS|VY|EXT|MOBT|AppIOS|VY|EXT|MOBT|||#M#APMO#IOS#VY||0|7|2019-01-29 14:02:52||VY|2299761|2019-01-29 14:02:52|2299761|2019-01-29 14:02:55|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:03|105453894_0_2_N9DVJF|0f0bed541dfbfe99f7aea76a1d99fd92
105454127|0|2|MJURVE||EUR|9999-12-31 00:00:00.000|2019-02-18 13:15:00|3|2||4|AppIOS|VY|EXT|MOBT|elramblero@live.|VY|WWW|WWW|||#M#APMO#IOS#VY||0|7|2019-01-29 14:07:12||VY|2299761|2019-01-29 14:07:12|4028861|2019-02-17 11:31:26|2024-11-14 11:18:50|Booking|transformed|18 days 21:24:14|105454127_0_2_MJURVE|9daa3adc953b2c15045ed80d421efa2d
105454318|0|1|C84LSI||EUR|9999-12-31 00:00:00.000|2019-07-08 06:30:00|3|0||4|PortalWeb|VY|EXT|MOBT|PortalWeb|VY|EXT|MOBT|||#M#APMO#WEB#VY||0|7|2019-01-29 14:10:32||VY|2299759|2019-01-29 14:10:32|2299759|2019-01-29 14:10:35|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:03|105454318_0_1_C84LSI|755385ff446c5ada88f501ea7c4ffb2a
105454634|0|2|GIPF2R||EUR|9999-12-31 00:00:00.000|2019-04-20 05:00:00|3|2|1A|3|GDSMaster|SYSTEM|SYS|GDS|BCNEL2340|78210963|IATAA|BCN|||IATA1A||0|9|2019-01-29 14:15:58|S|VY|19|2019-01-29 14:15:58|5312835|2019-04-12 06:01:38|2024-11-14 11:18:50|Booking|transformed|72 days 15:45:40|105454634_0_2_GIPF2R|e8e4272781bcef75b58c37357cb6f50d
105454674|0|2|YY7RYV||EUR|9999-12-31 00:00:00.000|2019-05-13 09:10:00|3|0||4|GR-20264101|20264101|EXT|AGD|GR-20264101|20264101|EXT|AGD|||#G#APIG#AGD#VY||0|7|2019-01-29 14:16:34||VY|5310555|2019-01-29 14:16:34|5310555|2019-02-28 08:03:39|2024-11-14 11:18:50|Booking|transformed|29 days 17:47:05|105454674_0_2_YY7RYV|89e594d323cef08648813ea333ad4711
105454939|0|2|DJSSKB||EUR|9999-12-31 00:00:00.000|2019-04-26 08:15:00|3|2||2|WebAnonymous|SYSTEM|WW2|WWW|WebAnonymous|SYSTEM|WW2|WWW|||#W#WWWA#WWW#VY||0|6|2019-01-29 14:21:33||VY|21|2019-01-29 14:21:33|4560533|2019-04-25 07:20:47|2024-11-14 11:18:50|Booking|transformed|85 days 16:59:14|105454939_0_2_DJSSKB|75693ed774c49436fe4530abfc3afeaf
105455037|0|2|LF8Q6A||EUR|9999-12-31 00:00:00.000|2019-04-28 19:45:00|3|2||4|I3-travelfusion7|78205374|EXT|OTAT|I3-travelfusion7|78205374|EXT|OTAT|||#I#AXBA#OTAT#VY||0|7|2019-01-29 14:23:12||VY|2349473|2019-01-29 14:23:12|4280844|2019-04-27 17:17:05|2024-11-14 11:18:50|Booking|transformed|88 days 02:53:53|105455037_0_2_LF8Q6A|537e777fa38cab1b987862e7505810d1
105455276|0|2|Y9KP5F||EUR|9999-12-31 00:00:00.000|2019-03-01 19:00:00|3|2|IB|3|GDSMaster|SYSTEM|SYS|GDS|BCNWL2339|78219805|IATAB|BCN|||IATAIB||0|9|2019-01-29 14:27:33|C|VY|19|2019-01-29 14:27:33|19|2019-02-25 15:25:04|2024-11-14 11:18:50|Booking|transformed|27 days 00:57:31|105455276_0_2_Y9KP5F|704e37d5c29dcccfe533a3772fce9996
105455517|0|2|XIWMYK||EUR|9999-12-31 00:00:00.000|2019-03-01 19:00:00|3|2|IB|3|GDSMaster|SYSTEM|SYS|GDS|BCNWL2339|78219805|IATAB|BCN|||IATAIB||0|9|2019-01-29 14:31:41|C|VY|19|2019-01-29 14:31:41|19|2019-02-25 15:25:41|2024-11-14 11:18:50|Booking|transformed|27 days 00:54:00|105455517_0_2_XIWMYK|767a2a856090c301f6b0ccbae0e501c1
105455841|0|2|V97PTI||EUR|9999-12-31 00:00:00.000|2019-04-10 16:25:00|3|2||4|I3-edreams642139|64213936|EXT|OTAT|I3-edreams642139|64213936|EXT|OTAT|||#I#AXBO#OTAT#VY||0|7|2019-01-29 14:36:41||VY|2253803|2019-01-29 14:36:41|3616726|2019-04-09 14:57:40|2024-11-14 11:18:50|Booking|transformed|70 days 00:20:59|105455841_0_2_V97PTI|b1968e76eae0853c2229ca4ed97d1f50
105456142|0|2|UBHMNP||EUR|9999-12-31 00:00:00.000|2019-04-24 16:25:00|3|2||4|I3-travelfusion2|20271204|EXT|OTAT|I3-travelfusion2|20271204|EXT|OTAT|||#I#AXBA#OTAT#VY||0|7|2019-01-29 14:41:20||VY|5388487|2019-01-29 14:41:20|5712192|2019-04-23 14:15:42|2024-11-14 11:18:50|Booking|transformed|83 days 23:34:22|105456142_0_2_UBHMNP|5ee54402df4c4b3f4bd5460bce64039f
105456237|0|2|PH414K||EUR|9999-12-31 00:00:00.000|2019-04-05 18:50:00|3|2||4|I3-edreams642139|64213936|EXT|OTAT|I3-edreams642139|64213936|EXT|OTAT|||#I#AXBO#OTAT#VY||0|7|2019-01-29 14:42:24||VY|2253803|2019-01-29 14:42:24|5530237|2019-04-02 11:23:08|2024-11-14 11:18:50|Booking|transformed|62 days 20:40:44|105456237_0_2_PH414K|3cad2baf26a9a5a910606e3f3113ee84
105456400|0|2|PIMRGH||EUR|9999-12-31 00:00:00.000|2019-02-13 14:00:00|3|2|IB|3|GDSMaster|SYSTEM|SYS|GDS|GDSMaster|SYSTEM|SYS|GDS|||IATAIB||0|9|2019-01-29 14:45:32|C|VY|19|2019-01-29 14:45:32|19|2019-02-12 08:40:36|2024-11-14 11:18:50|Booking|transformed|13 days 17:55:04|105456400_0_2_PIMRGH|0e5cbcb1fcdd7b97c6f163e96acfd222
105456712|0|3|RFFWPD||EUR|9999-12-31 00:00:00.000|2019-03-01 18:30:00|3|2||2|78241671|78241671|EXT|BSP|78241671|78241671|EXT|BSP|||#A#TAAD#BSP#VY||0|6|2019-01-29 14:51:19||VY|19409|2019-01-29 14:51:19|5875552|2019-03-06 08:05:31|2024-11-14 11:18:50|Booking|transformed|35 days 17:14:12|105456712_0_3_RFFWPD|370f50a0fa2554802565117e639be695
105456790|0|4|TB5MYC||EUR|2019-01-30 14:52:19.000|2019-03-04 18:55:00|3|2||2|WebAnonymous|SYSTEM|WW2|WWW|WebAnonymous|SYSTEM|WW2|WWW|||#W#WWWH#WWW#VY||0|6|2019-01-29 14:52:19||VY|21|2019-01-29 14:52:19|12|2019-01-30 14:55:32|2024-11-14 11:18:50|Booking|transformed|1 days 00:03:13|105456790_0_4_TB5MYC|32a8e29653590aeadd2adb46ac4712f7
105457144|0|3|FCQCWJ||EUR|9999-12-31 00:00:00.000|2019-03-24 17:35:00|3|0||4|GR-5218489110|5218489110|EXT|AGD|GR-5218489110|5218489110|EXT|AGD|||#G#APIG#AGD#VY||0|7|2019-01-29 14:57:41||VY|3931949|2019-01-29 14:57:41|3931949|2019-04-22 10:38:29|2024-11-14 11:18:50|Booking|transformed|82 days 19:40:48|105457144_0_3_FCQCWJ|764a174d6657525f000d8ffa36c0309f
105457264|0|4|UH3YXA||EUR|2019-01-30 14:59:36.000|2019-02-08 14:35:00|3|2||2|namojhr@hanmail.|VY|WWW|WWW|namojhr@hanmail.|VY|WWW|WWW|||#W#WWWH#WWW#VY||0|6|2019-01-29 14:59:36||VY|5812402|2019-01-29 14:59:36|12|2019-01-30 15:00:54|2024-11-14 11:18:50|Booking|transformed|1 days 00:01:18|105457264_0_4_UH3YXA|8b3caf79c780f1ffe7965959ca60cca3
105457297|0|2|Q95BFV||USD|9999-12-31 00:00:00.000|2019-08-27 16:15:00|3|2||2|LevelMember|VY|WWW|LWEB|Level|VY|WWW|LWEB|||INET||0|6|2019-01-29 15:00:18||VY|5432628|2019-01-29 15:00:18|4599381|2019-08-26 13:17:39|2024-11-14 11:18:50|Booking|transformed|208 days 22:17:21|105457297_0_2_Q95BFV|edb07b1e8475783fd0b02fa1f7d9c698
105457493|0|2|HCZCFZ||EUR|9999-12-31 00:00:00.000|2019-04-26 11:35:00|3|2||4|I3-travelfusion7|78205374|EXT|OTAT|I3-travelfusion7|78205374|EXT|OTAT|||#I#AXBA#OTAT#VY||0|7|2019-01-29 15:03:05||VY|2349473|2019-01-29 15:03:05|5889566|2019-04-25 09:41:28|2024-11-14 11:18:50|Booking|transformed|85 days 18:38:23|105457493_0_2_HCZCFZ|25b4bbd9773d254f4c2d6505e140f731
105457788|0|2|VJ64JH||EUR|9999-12-31 00:00:00.000|2019-05-13 10:35:00|3|0||1|gsandiumenge|VY|DEF|CAC|gsandiumenge|ATU6985141|DEF|CAC|||gs||0|1|2019-01-29 15:07:59||VY|2983634|2019-01-29 15:07:59|5603595|2020-06-12 12:39:47|2024-11-14 11:18:50|Booking|transformed|499 days 21:31:48|105457788_0_2_VJ64JH|b54c3a1b7317e789f294af26ccb17457
105457805|0|2|QK5L4B||EUR|9999-12-31 00:00:00.000|2019-03-27 14:10:00|3|2||4|AppIOS|VY|EXT|MOBT|AppIOS|VY|EXT|MOBT|||#M#APMO#IOS#VY#PRUN1||0|7|2019-01-29 15:08:26||VY|2299761|2019-01-29 15:08:26|2299761|2019-01-29 15:08:29|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:03|105457805_0_2_QK5L4B|cc50f82dd566a535cd866c2e8d44172d
105457814|0|2|ECVLKW||EUR|9999-12-31 00:00:00.000|2019-03-27 14:10:00|3|2||4|AppIOS|VY|EXT|MOBT|AppIOS|VY|EXT|MOBT|||#M#APMO#IOS#VY#PRUN1||0|7|2019-01-29 15:08:42||VY|2299761|2019-01-29 15:08:42|2299761|2019-01-29 15:08:45|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:03|105457814_0_2_ECVLKW|3f832ea5805f9c6cfe7349541b537af2
105457833|0|2|HJFBVE||EUR|9999-12-31 00:00:00.000|2019-05-23 13:55:00|3|2|1G|3|GDSMaster|SYSTEM|SYS|GDS|63K2|06200062|IATAA|VIE|||IATA1G||0|9|2019-01-29 15:08:59|S|VY|19|2019-01-29 15:08:59|19|2019-02-12 10:33:58|2024-11-14 11:18:50|Booking|transformed|13 days 19:24:59|105457833_0_2_HJFBVE|bddd6afee52c122768615e10a44f8396
105457898|0|2|WI939X||EUR|9999-12-31 00:00:00.000|2019-10-07 10:35:00|3|0||1|gsandiumenge|VY|DEF|CAC|gsandiumenge|ATU6985141|DEF|CAC|||gs||0|1|2019-01-29 15:10:10||VY|2983634|2019-01-29 15:10:10|5603595|2020-06-12 12:38:39|2024-11-14 11:18:50|Booking|transformed|499 days 21:28:29|105457898_0_2_WI939X|f51d8d758df9b75442024d12d4b679f1
105457903|0|1|ZFWQ3Q||EUR|9999-12-31 00:00:00.000|2019-03-27 14:10:00|3|0||4|AppIOS|VY|EXT|MOBT|AppIOS|VY|EXT|MOBT|||#M#APMO#IOS#VY#PRUN1||0|7|2019-01-29 15:10:16||VY|2299761|2019-01-29 15:10:16|2299761|2019-01-29 15:10:21|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:05|105457903_0_1_ZFWQ3Q|da158e824287985e2d6d2e075e7b74ee
105457928|0|2|CJ6W4B||EUR|9999-12-31 00:00:00.000|2019-05-23 13:55:00|3|2|1G|3|GDSMaster|SYSTEM|SYS|GDS|63K2|06200062|IATAA|VIE|||IATA1G||0|9|2019-01-29 15:10:42|S|VY|19|2019-01-29 15:10:42|19|2019-02-12 10:35:01|2024-11-14 11:18:50|Booking|transformed|13 days 19:24:19|105457928_0_2_CJ6W4B|4ad6b4e493978fede70d65ad6a61fbc2
105458178|0|2|DCSSYJ||EUR|9999-12-31 00:00:00.000|2019-03-12 13:10:00|3|2||2|WebAnonymous|SYSTEM|WW2|WWW|WebAnonymous|SYSTEM|WW2|WWW|||#W#WWWA#WWW#VY||0|6|2019-01-29 15:14:32||VY|21|2019-01-29 15:14:32|2299759|2019-03-10 21:44:54|2024-11-14 11:18:50|Booking|transformed|40 days 06:30:22|105458178_0_2_DCSSYJ|1ef9d9495c1efdb44aa17e1647ce66f3
105458191|0|3|H85HNI||EUR|9999-12-31 00:00:00.000|2019-03-05 13:00:00|3|2|1G|3|GDSMaster|SYSTEM|SYS|GDS|SE1|SYSTEM|IATAB|ZRH|||IATA1G||0|9|2019-01-29 15:14:39|S|VY|19|2019-01-29 15:14:39|5185798|2019-03-15 15:49:38|2024-11-14 11:18:50|Booking|transformed|45 days 00:34:59|105458191_0_3_H85HNI|258148fdace2d4b368a60174ec4f843d
105458281|0|2|OI41YK||EUR|9999-12-31 00:00:00.000|2019-06-25 05:10:00|3|2|IB|3|GDSMaster|SYSTEM|SYS|GDS|MADAX2690|78237924|IATAB|MAD|||IATAIB||0|9|2019-01-29 15:16:03|C|VY|19|2019-01-29 15:16:03|19|2019-06-13 10:35:12|2024-11-14 11:18:50|Booking|transformed|134 days 19:19:09|105458281_0_2_OI41YK|eee44088b6995d53298becbadcdbd345
105458566|0|2|IE6YMT||EUR|9999-12-31 00:00:00.000|2019-02-01 09:20:00|3|2||2|B15515232|B15515232|EXT|AGD|B15515232|B15515232|EXT|AGD|||#A#WCAD#AGD#VY||0|6|2019-01-29 15:20:35||VY|4791922|2019-01-29 15:20:35|3561340|2019-01-31 07:38:24|2024-11-14 11:18:50|Booking|transformed|1 days 16:17:49|105458566_0_2_IE6YMT|3b724e36db2769c7ff8d3dab86219e69
105459274|0|2|FEU1WD||EUR|9999-12-31 00:00:00.000|2019-11-16 16:05:00|3|1||4|PortalWeb|VY|EXT|MOBT|PortalWeb|VY|EXT|MOBT|||#M#APMO#WEB#VY||0|7|2019-01-29 15:32:19||VY|2299759|2019-01-29 15:32:19|4954343|2019-11-15 14:16:15|2024-11-14 11:18:50|Booking|transformed|289 days 22:43:56|105459274_0_2_FEU1WD|59520dbfff1a88ae9764e78a98b5d7cf
105459483|0|2|R7P3ML||EUR|9999-12-31 00:00:00.000|2019-05-06 14:25:00|3|2|IB|3|GDSMaster|SYSTEM|SYS|GDS|GOAIG2144|3820330|IATAB|GOA|||IATAIB||0|9|2019-01-29 15:35:44|C|VY|19|2019-01-29 15:35:44|5408452|2019-03-15 12:13:00|2024-11-14 11:18:50|Booking|transformed|44 days 20:37:16|105459483_0_2_R7P3ML|7d7768e44354b93aece1fd4dbe268c4e
105459487|0|2|AGV72H||EUR|9999-12-31 00:00:00.000|2019-02-09 15:15:00|3|2||2|78272051|78272051|EXT|BSP|78272051|78272051|EXT|BSP|||#A#TAAD#BSP#VY||0|6|2019-01-29 15:35:47||VY|71036|2019-01-29 15:35:47|3616695|2019-02-08 14:24:58|2024-11-14 11:18:50|Booking|transformed|9 days 22:49:11|105459487_0_2_AGV72H|1c4e303c1b7ca47b713a9e046844f333
105459489|0|2|I7M4JY||EUR|9999-12-31 00:00:00.000|2019-02-27 19:30:00|3|2||4|PortalWeb|VY|EXT|MOBT|PortalWeb|VY|EXT|MOBT|||#M#APMO#WEB#VY#PRUN12||0|7|2019-01-29 15:35:48||VY|2299759|2019-01-29 15:35:48|2299759|2019-01-29 15:35:51|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:03|105459489_0_2_I7M4JY|beccb97580fa2dc9a6bdede3d8be4e9b
105459646|0|2|U6WYTB||EUR|9999-12-31 00:00:00.000|2019-03-09 11:45:00|3|2|1A|3|GDSMaster|SYSTEM|SYS|GDS|DTMD12134|23270052|IATAA|DUS|||IATA1A||0|9|2019-01-29 15:38:15|S|VY|19|2019-01-29 15:38:15|19|2019-03-07 08:24:57|2024-11-14 11:18:50|Booking|transformed|36 days 16:46:42|105459646_0_2_U6WYTB|2944bb421a34373dd84cfd0bbd12124c
105459838|101375804|2|S9EUPV||EUR|9999-12-31 00:00:00.000|2019-05-14 18:05:00|3|1||4|GR-4227976050|4227976050|EXT|AGD|GR-4227976050|4227976050|EXT|AGD|||#G#APIG#AGD#VY||0|0|2018-10-22 08:21:31||VY|3932197|2019-01-29 15:41:12|3932197|2019-01-29 15:41:12|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:00|105459838_101375804_2_S9EUPV|3b7ce93b0b04b5b336c2ef2628c4ef29
105459847|0|4|C88JKV||EUR|2019-01-30 15:41:19.000|2019-02-20 16:45:00|3|2||2|WebAnonymous|SYSTEM|WW2|WWW|WebAnonymous|SYSTEM|WW2|WWW|||#W#WWWH#WWW#VY||0|6|2019-01-29 15:41:19||VY|21|2019-01-29 15:41:19|17|2019-01-30 15:42:08|2024-11-14 11:18:50|Booking|transformed|1 days 00:00:49|105459847_0_4_C88JKV|8cc3f7919b075cb081a83706943fc139
105460042|0|2|S875FY||EUR|9999-12-31 00:00:00.000|2019-05-02 15:55:00|3|2||1|SIAS197|VY|DEF|CCSIS|SIAS197|VY|DEF|CCSIS|||#W||0|1|2019-01-29 15:44:08||VY|5414741|2019-01-29 15:44:08|3877662|2019-05-01 14:32:03|2024-11-14 11:18:50|Booking|transformed|91 days 22:47:55|105460042_0_2_S875FY|b251842d4ad6249ed796fbf631bf700c
105460725|0|4|GEPZ3A||EUR|2019-01-30 15:54:13.000|2019-03-23 07:35:00|3|2||2|WebAnonymous|SYSTEM|WW2|WWW|WebAnonymous|SYSTEM|WW2|WWW|||#W#WWWH#WWW#VY||0|6|2019-01-29 15:54:13||VY|21|2019-01-29 15:54:13|12|2019-01-30 15:57:28|2024-11-14 11:18:50|Booking|transformed|1 days 00:03:15|105460725_0_4_GEPZ3A|62ed6cafa84bdc9e2dd90376150e44b6
105460774|0|2|WI949X||EUR|9999-12-31 00:00:00.000|2019-02-08 20:20:00|3|2||2|WebAnonymous|SYSTEM|WW2|WWW|WebAnonymous|SYSTEM|WW2|WWW|||#W#WWWA#WWW#VY||0|6|2019-01-29 15:55:20||VY|21|2019-01-29 15:55:20|3594007|2019-02-07 18:17:36|2024-11-14 11:18:50|Booking|transformed|9 days 02:22:16|105460774_0_2_WI949X|3b284386048050216ef32b4b57c5da3e
105460920|0|3|VJZ5VX||EUR|9999-12-31 00:00:00.000|2019-02-22 18:15:00|3|0||4|GR-78283133|78283133|EXT|AGD|GR-78283133|78283133|EXT|AGD|||#G#APIG#BSP#VY||0|7|2019-01-29 15:57:30||VY|3020283|2019-01-29 15:57:30|3020283|2019-03-08 18:15:11|2024-11-14 11:18:50|Booking|transformed|38 days 02:17:41|105460920_0_3_VJZ5VX|c34d76e67b03d6c01041b81912178a2b
105461048|0|2|N6WJ4L||EUR|9999-12-31 00:00:00.000|2019-02-26 18:45:00|3|2||2|isacabo@yahoo.es|VY|WWW|WWW|isacabo@yahoo.es|VY|WWW|WWW|||#W#WWWM#WWW#VY||0|6|2019-01-29 15:59:18||VY|2325459|2019-01-29 15:59:18|4834029|2019-02-22 19:50:37|2024-11-14 11:18:50|Booking|transformed|24 days 03:51:19|105461048_0_2_N6WJ4L|e0ebaf7d7deb762dd4901a665367a533
105461399|0|4|T99D2F||EUR|2019-01-30 16:04:32.000|2019-02-13 18:15:00|3|2||2|WebAnonymous|SYSTEM|WW2|WWW|WebAnonymous|SYSTEM|WW2|WWW|||#W#WWWH#WWW#VY||0|6|2019-01-29 16:04:32||VY|21|2019-01-29 16:04:32|12|2019-01-30 16:07:58|2024-11-14 11:18:50|Booking|transformed|1 days 00:03:26|105461399_0_4_T99D2F|9531b0ed609517a0bc1a6abba5d164e5
105461419|0|2|SEKE2D||EUR|9999-12-31 00:00:00.000|2019-03-06 16:00:00|3|2|1A|3|GDSMaster|SYSTEM|SYS|GDS|BCNI12750|78200183|IATAB|BCN|||IATA1A||0|9|2019-01-29 16:04:51|S|VY|19|2019-01-29 16:04:51|19|2019-03-01 15:25:47|2024-11-14 11:18:50|Booking|transformed|30 days 23:20:56|105461419_0_2_SEKE2D|7affc3989174c8564b4c4c5381cee699
105461644|0|2|UCF8GM||USD|9999-12-31 00:00:00.000|2019-03-25 14:20:00|3|2||2|WebAnonymous|SYSTEM|WW2|WWW|WebAnonymous|SYSTEM|WW2|WWW|||#W#WWWA#WWW#VY||0|6|2019-01-29 16:08:11||VY|21|2019-01-29 16:08:11|5419464|2019-03-24 13:08:39|2024-11-14 11:18:50|Booking|transformed|53 days 21:00:28|105461644_0_2_UCF8GM|95e3eb964b0a6abf8d1bfde86987a9e5
105462102|103140694|2|SCUVKZ||EUR|9999-12-31 00:00:00.000|2019-02-07 19:35:00|3|1||4|SIAS266|VY|DEF|CCSIS|I3-edreams642139|64213936|EXT|OTAT|||#I#AXBO#OTAT#VY||0|0|2018-12-01 16:39:51||VY|5438634|2019-01-29 16:15:32|5438634|2019-01-29 16:15:32|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:00|105462102_103140694_2_SCUVKZ|a590f8391d7427e178acf8663874a725
105462236|0|4|TGBZTQ||EUR|2019-01-30 16:17:36.000|2019-03-12 11:25:00|3|2||2|WebAnonymous|SYSTEM|WW2|WWW|WebAnonymous|SYSTEM|WW2|WWW|||#W#WWWH#WWW#VY||0|6|2019-01-29 16:17:36||VY|21|2019-01-29 16:17:36|12|2019-01-30 16:18:15|2024-11-14 11:18:50|Booking|transformed|1 days 00:00:39|105462236_0_4_TGBZTQ|6080d9d97b1f509728b3af7a05624193
105462601|0|1|EYWKTP||EUR|9999-12-31 00:00:00.000|2019-06-29 10:20:00|3|0||4|AppIOS|VY|EXT|MOBT|AppIOS|VY|EXT|MOBT|||#M#APMO#IOS#VY||0|7|2019-01-29 16:23:11||VY|2299761|2019-01-29 16:23:11|2299761|2019-01-29 16:23:12|2024-11-14 11:18:50|Booking|transformed|0 days 00:00:01|105462601_0_1_EYWKTP|2fb2db67b80935556c6225d89601d50d
105462620|0|2|O9B7SV||EUR|9999-12-31 00:00:00.000|2019-02-21 20:55:00|3|2||4|I3-travelfusion7|78205374|EXT|OTAT|I3-travelfusion7|78205374|EXT|OTAT|||#I#AXBA#OTAT#VY||0|7|2019-01-29 16:23:31||VY|2349473|2019-01-29 16:23:31|4331241|2019-02-20 20:09:50|2024-11-14 11:18:50|Booking|transformed|22 days 03:46:19|105462620_0_2_O9B7SV|818880bb78759498a3ed5d06620c02a7
