"BookingID","BookingParentID","Status","RecordLocator","BookingPromoCode","CurrencyCode","HoldDateTime","ExpiredDate","PriceStatus","PaidStatus","SystemCode","ChannelType","CreatedAgentCode","CreatedOrganizationCode","CreatedDomainCode","CreatedLocationCode","SourceAgentCode","SourceOrganizationCode","SourceDomainCode","SourceLocationCode","ReferralCode","GroupName","ReceivedBy","ReceivedByReference","ProfileStatus","PaxResidentCountry","CreatedSystemType","BookingDate","BookingType","OwningCarrierCode","CreatedAgentID","CreatedDate","ModifiedAgentID","ModifiedDate"
107893332,0,2,S7WQ3Y,"",EUR,9999-12-31 00:00:00.000,2019-06-27 14:40:00.000,3,2,QR,3,GDSMaster,SYSTEM,SYS,GDS,GDSMaster,SYSTEM,SYS,GDS,"","",IATAQR,"",0,ES,9,2019-03-18 06:34:59.040,C,VY,19,2019-03-18 06:34:59.040,19,2019-03-22 05:00:16.357
107894261,0,2,GHHG3H,"",USD,9999-12-31 00:00:00.000,2019-06-21 15:50:00.000,3,2,"",4,I3-travelfusion7,"78205374",EXT,OTAT,I3-travelfusion7,"78205374",EXT,OTAT,"","",#I#AXBA#OTAT#VY,"",0,ES,7,2019-03-18 07:40:58.900,"",VY,2349473,2019-03-18 07:40:58.900,18,2019-06-20 14:52:50.447
107894318,0,2,Q97S6F,"",EUR,9999-12-31 00:00:00.000,2019-04-30 11:30:00.000,3,2,"1A",3,GDSMaster,SYSTEM,SYS,GDS,PAREC38DD,"20263051",IATAB,PAR,"","",IATA1A,"",0,FR,9,2019-03-18 07:43:27.090,S,VY,19,2019-03-18 07:43:27.090,19,2019-04-12 14:39:00.663
107894514,0,2,A8LL7S,"",EUR,9999-12-31 00:00:00.000,2019-10-21 10:10:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWA#WWW#VY,"",0,AT,6,2019-03-18 07:51:11.743,"",VY,21,2019-03-18 07:51:11.743,3561475,2019-10-20 08:46:08.087
107894741,0,2,ADWLHT,"",EUR,9999-12-31 00:00:00.000,2019-04-03 07:05:00.000,3,2,"1S",3,GDSMaster,SYSTEM,SYS,GDS,Q645,"38232412",IATAA,FLR,"","",IATA1S,"",0,IT,9,2019-03-18 08:00:05.523,S,VY,19,2019-03-18 08:00:05.523,19,2019-04-02 15:09:07.603
107894755,0,4,K7GLNL,"",EUR,2019-03-19 08:00:43.000,2019-03-24 08:55:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWH#WWW#VY,"",0,IT,6,2019-03-18 08:00:43.250,"",VY,21,2019-03-18 08:00:43.250,12,2019-03-19 08:03:39.747
107894783,0,2,XDVFMJ,"",EUR,9999-12-31 00:00:00.000,2019-05-13 16:40:00.000,3,2,"",4,I3-edreams642139,"64213936",EXT,OTAT,I3-edreams642139,"64213936",EXT,OTAT,"","",#I#AXBO#OTAT#VY,"",0,ES,7,2019-03-18 08:01:33.627,"",VY,2253803,2019-03-18 08:01:33.627,5408449,2019-05-12 15:12:51.773
107894830,0,2,R6N2VB,"",EUR,9999-12-31 00:00:00.000,2019-03-24 22:40:00.000,3,2,QR,3,GDSMaster,SYSTEM,SYS,GDS,GDSMaster,SYSTEM,SYS,GDS,"","",IATAQR,"",0,ES,9,2019-03-18 08:03:25.740,C,VY,19,2019-03-18 08:03:25.740,19,2019-03-20 08:32:54.590
107894847,0,2,E6HR8L,"",EUR,9999-12-31 00:00:00.000,2019-03-30 18:20:00.000,3,2,"1S",3,GDSMaster,SYSTEM,SYS,GDS,ND15,"38223592",IATAA,MIL,"","",IATA1S,"",0,IT,9,2019-03-18 08:03:49.973,S,VY,19,2019-03-18 08:03:49.973,19,2019-03-25 09:01:54.503
107895020,0,3,VI5ZHK,"",EUR,9999-12-31 00:00:00.000,2019-06-18 13:15:00.000,3,0,"",4,GR-78206240,"78206240",EXT,AGD,GR-78206240,"78206240",EXT,AGD,"","",#G#APIG#AGD#VY,"",0,ES,7,2019-03-18 08:09:28.863,"",VY,3333038,2019-03-18 08:09:28.863,3333038,2019-07-16 13:47:09.330
107895418,0,2,TFP5PD,"",EUR,9999-12-31 00:00:00.000,2019-03-22 05:00:00.000,3,2,QR,3,GDSMaster,SYSTEM,SYS,GDS,GDSMaster,SYSTEM,SYS,GDS,"","",IATAQR,"",0,ES,9,2019-03-18 08:20:03.953,C,VY,19,2019-03-18 08:20:03.953,19,2019-03-19 07:18:23.860
107895934,107135734,2,DY91TC,"",EUR,9999-12-31 00:00:00.000,2019-05-13 20:05:00.000,3,1,"",2,SIAS102,VY,DEF,CCSIS,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWA#WWW#VY,"",0,ES,0,2019-03-03 19:27:17.957,"",VY,4580261,2019-03-18 08:31:48.393,4807596,2019-03-18 11:30:21.793
107895967,0,2,JFEP7A,"",EUR,9999-12-31 00:00:00.000,2019-05-05 07:40:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,IT,7,2019-03-18 08:32:28.427,"",VY,2299761,2019-03-18 08:32:28.427,5386774,2019-04-30 08:47:24.660
107896059,0,2,NYG4FC,"",EUR,9999-12-31 00:00:00.000,2019-06-06 20:20:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,IT,7,2019-03-18 08:34:23.677,"",VY,2299761,2019-03-18 08:34:23.677,4544567,2019-04-11 06:57:05.853
107896118,0,2,IDTING,"",EUR,9999-12-31 00:00:00.000,2019-04-06 14:55:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,CZ,7,2019-03-18 08:35:30.367,"",VY,2299761,2019-03-18 08:35:30.367,2299761,2019-03-18 08:35:33.273
107896228,0,2,VDLHHJ,"",EUR,9999-12-31 00:00:00.000,2019-03-21 20:55:00.000,3,2,"1A",3,GDSMaster,SYSTEM,SYS,GDS,MADEL2527,"78242990",IATAA,MAD,"","",IATA1A,"",0,ES,9,2019-03-18 08:37:44.630,S,VY,19,2019-03-18 08:37:44.630,19,2019-03-20 16:09:58.317
107896236,0,2,FJKUHR,"",EUR,9999-12-31 00:00:00.000,2019-05-11 17:30:00.000,3,2,QR,3,GDSMaster,SYSTEM,SYS,GDS,GDSMaster,SYSTEM,SYS,GDS,"","",IATAQR,"",0,ES,9,2019-03-18 08:37:56.580,C,VY,19,2019-03-18 08:37:56.580,19,2019-03-19 18:31:16.177
107896410,0,2,A8MTGF,"",EUR,9999-12-31 00:00:00.000,2019-03-19 16:00:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,IT,7,2019-03-18 08:41:26.977,"",VY,2299761,2019-03-18 08:41:26.977,2299761,2019-03-18 08:41:29.710
107896445,0,2,NIM9JH,"",EUR,9999-12-31 00:00:00.000,2019-06-22 17:35:00.000,3,2,QR,3,GDSMaster,SYSTEM,SYS,GDS,GDSMaster,SYSTEM,SYS,GDS,"","",IATAQR,"",0,ES,9,2019-03-18 08:42:03.133,C,VY,19,2019-03-18 08:42:03.133,19,2019-03-20 02:17:02.140
107896529,0,2,OC8Y4Z,"",EUR,9999-12-31 00:00:00.000,2019-09-03 05:00:00.000,3,2,"1G",3,GDSMaster,SYSTEM,SYS,GDS,"77U9","78299992",IATAA,MAD,"","",IATA1G,"",0,ES,9,2019-03-18 08:43:26.153,S,VY,19,2019-03-18 08:43:26.153,19,2019-03-18 09:55:21.060
107897068,0,3,P7NKFL,"",EUR,9999-12-31 00:00:00.000,2019-05-12 13:45:00.000,3,2,"1A",3,GDSMaster,SYSTEM,SYS,GDS,BCNEL2406,"78253556",IATAA,BCN,"","",IATA1A,"",0,ES,9,2019-03-18 08:52:48.630,S,VY,19,2019-03-18 08:52:48.630,5487972,2019-05-20 11:32:24.903
107897176,0,2,XFHM8D,"",EUR,9999-12-31 00:00:00.000,2019-04-08 10:00:00.000,3,2,QR,3,GDSMaster,SYSTEM,SYS,GDS,GDSMaster,SYSTEM,SYS,GDS,"","",IATAQR,"",0,ES,9,2019-03-18 08:54:24.977,C,VY,19,2019-03-18 08:54:24.977,19,2019-03-19 02:13:58.427
107897229,0,2,BB8ZFM,"",EUR,9999-12-31 00:00:00.000,2019-04-02 06:10:00.000,3,2,"",4,I3-travelfusion7,"78205374",EXT,OTAT,I3-travelfusion7,"78205374",EXT,OTAT,"","",#I#AXBA#OTAT#VY,"",0,DZ,7,2019-03-18 08:55:24.383,"",VY,2349473,2019-03-18 08:55:24.383,19,2019-04-01 04:18:34.640
107897309,0,2,RCRLVM,"",EUR,9999-12-31 00:00:00.000,2019-04-24 09:45:00.000,3,2,QR,3,GDSMaster,SYSTEM,SYS,GDS,GDSMaster,SYSTEM,SYS,GDS,"","",IATAQR,"",0,ES,9,2019-03-18 08:56:48.973,C,VY,19,2019-03-18 08:56:48.973,19,2019-03-18 14:23:02.417
107897343,0,3,WG9P5A,"",EUR,9999-12-31 00:00:00.000,2019-12-04 12:55:00.000,3,1,"",4,PortalWeb,VY,EXT,MOBT,PortalWeb,VY,EXT,MOBT,"","",#M#APMO#WEB#VY,"",0,IT,7,2019-03-18 08:57:17.317,"",VY,2299759,2019-03-18 08:57:17.317,509040,2020-02-22 22:39:36.790
107897501,0,2,LGHUHN,"",EUR,9999-12-31 00:00:00.000,2019-03-26 21:00:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWA#WWW#VY,"",0,ES,6,2019-03-18 09:00:05.820,"",VY,21,2019-03-18 09:00:05.820,4724201,2019-03-25 20:34:31.657
107897736,0,2,SIG4YK,"",EUR,9999-12-31 00:00:00.000,2019-04-29 21:10:00.000,3,2,"1A",3,GDSMaster,SYSTEM,SYS,GDS,EASBC2320,"78262004",IATAA,EAS,"","",IATA1A,"",0,ES,9,2019-03-18 09:03:38.973,S,VY,19,2019-03-18 09:03:38.973,5408453,2019-04-23 11:26:54.067
107897905,0,2,WJLU5E,"",EUR,9999-12-31 00:00:00.000,2019-03-28 07:35:00.000,3,2,QR,3,GDSMaster,SYSTEM,SYS,GDS,GDSMaster,SYSTEM,SYS,GDS,"","",IATAQR,"",0,ES,9,2019-03-18 09:06:12.690,C,VY,19,2019-03-18 09:06:12.690,19,2019-03-22 02:45:33.883
107898069,0,4,IG5SGN,"",EUR,2019-03-19 09:08:50.000,2019-06-24 12:40:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWH#WWW#VY,"",0,IT,6,2019-03-18 09:08:50.677,"",VY,21,2019-03-18 09:08:50.677,12,2019-03-19 09:09:51.657
107898268,0,2,FILW7E,"",EUR,9999-12-31 00:00:00.000,2019-03-28 07:35:00.000,3,2,QR,3,GDSMaster,SYSTEM,SYS,GDS,GDSMaster,SYSTEM,SYS,GDS,"","",IATAQR,"",0,ES,9,2019-03-18 09:11:53.630,C,VY,19,2019-03-18 09:11:53.630,19,2019-03-22 02:51:11.823
107898307,0,2,UYDISF,"",EUR,9999-12-31 00:00:00.000,2019-05-08 11:55:00.000,3,2,"",2,"78222631","78222631",EXT,BSP,"78222631","78222631",EXT,BSP,"","",#A#TAAD#BSP#VY,"",0,ES,6,2019-03-18 09:12:26.380,"",VY,25622,2019-03-18 09:12:26.380,2623414,2019-04-29 05:28:51.360
107898444,0,2,UCHDHM,"",EUR,9999-12-31 00:00:00.000,2019-05-01 07:25:00.000,3,2,QR,3,GDSMaster,SYSTEM,SYS,GDS,GDSMaster,SYSTEM,SYS,GDS,"","",IATAQR,"",0,ES,9,2019-03-18 09:14:30.993,C,VY,19,2019-03-18 09:14:30.993,19,2019-03-18 14:24:06.387
107898596,0,2,ZFTMXT,"",EUR,9999-12-31 00:00:00.000,2019-03-26 17:15:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWA#WWW#VY,"",0,ES,6,2019-03-18 09:17:08.550,"",VY,21,2019-03-18 09:17:08.550,19,2019-03-25 15:46:04.817
107898710,0,2,Y6TUJB,"",EUR,9999-12-31 00:00:00.000,2019-04-27 05:30:00.000,3,2,"",4,I3-TravelFusion8,"867780566",EXT,OTAT,I3-TravelFusion8,"867780566",EXT,OTAT,"","",#I#AXBA#OTAT#VY,"",0,ES,7,2019-03-18 09:19:09.570,"",VY,3488061,2019-03-18 09:19:09.570,19,2019-04-26 04:18:55.093
107898876,0,2,PEMI4D,"",EUR,9999-12-31 00:00:00.000,2019-04-08 11:35:00.000,3,2,"",2,Claudia.salamone,VY,WWW,WWW,Claudia.salamone,VY,WWW,WWW,"","",#W#WWWM#WWW#VY,"",0,FR,6,2019-03-18 09:21:36.667,"",VY,2529337,2019-03-18 09:21:36.667,2088217,2019-04-08 08:27:29.110
107899099,0,2,AFUJPN,"",EUR,9999-12-31 00:00:00.000,2019-04-16 20:25:00.000,3,2,QR,3,GDSMaster,SYSTEM,SYS,GDS,GDSMaster,SYSTEM,SYS,GDS,"","",IATAQR,"",0,ES,9,2019-03-18 09:24:55.330,C,VY,19,2019-03-18 09:24:55.330,19,2019-03-19 09:32:45.800
107899410,0,2,JF4KQD,"",EUR,9999-12-31 00:00:00.000,2019-05-10 07:55:00.000,3,2,QR,3,GDSMaster,SYSTEM,SYS,GDS,XRYEL2102,"78233245",IATAB,XRY,"","",IATAQR,"",0,ES,9,2019-03-18 09:29:38.003,C,VY,19,2019-03-18 09:29:38.003,19,2019-03-19 11:19:46.370
107899608,0,4,HC5YFZ,"",EUR,2019-03-19 09:32:46.000,2019-04-12 10:15:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWH#WWW#VY,"",0,IT,6,2019-03-18 09:32:46.850,"",VY,21,2019-03-18 09:32:46.850,12,2019-03-19 09:35:39.743
107899738,0,2,QCJWMM,"",EUR,9999-12-31 00:00:00.000,2019-04-01 06:50:00.000,3,2,"",4,I3-edreams642139,"64213936",EXT,OTAT,I3-edreams642139,"64213936",EXT,OTAT,"","",#I#AXBO#OTAT#VY,"",0,FR,7,2019-03-18 09:34:34.463,"",VY,2253803,2019-03-18 09:34:34.463,5849267,2019-03-31 05:59:01.447
107900113,0,2,QY9P3C,"",EUR,9999-12-31 00:00:00.000,2019-03-22 17:20:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,ES,7,2019-03-18 09:39:57.760,"",VY,2299761,2019-03-18 09:39:57.760,2299761,2019-03-18 09:40:02.980
107900128,0,2,MC164Z,"",EUR,9999-12-31 00:00:00.000,2019-03-22 17:20:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,ES,7,2019-03-18 09:40:14.650,"",VY,2299761,2019-03-18 09:40:14.650,2299761,2019-03-18 09:40:20.310
107900180,0,2,UDRVRJ,"",EUR,9999-12-31 00:00:00.000,2019-03-22 17:20:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,ES,7,2019-03-18 09:41:05.460,"",VY,2299761,2019-03-18 09:41:05.460,2299761,2019-03-18 09:41:09.130
107900690,0,2,J96W5S,"",EUR,9999-12-31 00:00:00.000,2019-03-26 07:55:00.000,3,2,"",4,AppIOS,VY,EXT,MOBT,AppIOS,VY,EXT,MOBT,"","",#M#APMO#IOS#VY,"",0,ES,7,2019-03-18 09:48:14.810,"",VY,2299761,2019-03-18 09:48:14.810,2299761,2019-03-18 09:48:18.073
107901054,0,3,DIC84E,"",EUR,9999-12-31 00:00:00.000,2019-05-26 09:05:00.000,3,0,"",4,GR-4381896720,"4381896720",EXT,AGD,GR-4381896720,"4381896720",EXT,AGD,"","",#G#APIG#AGD#VY,"",0,FR,7,2019-03-18 09:52:59.900,"",VY,4044459,2019-03-18 09:52:59.900,4044459,2019-07-01 04:44:43.863
107901188,0,2,HGD6MN,"",EUR,9999-12-31 00:00:00.000,2019-09-03 05:00:00.000,3,2,"1G",3,GDSMaster,SYSTEM,SYS,GDS,"77U9","78299992",IATAA,MAD,"","",IATA1G,"",0,ES,9,2019-03-18 09:54:52.230,S,VY,19,2019-03-18 09:54:52.230,19,2019-03-18 10:30:56.103
107901308,0,2,CJJIKR,"",EUR,9999-12-31 00:00:00.000,2019-04-13 07:15:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWA#WWW#VY,"",0,FR,6,2019-03-18 09:56:29.037,"",VY,21,2019-03-18 09:56:29.037,3976823,2019-04-12 09:31:09.043
107902102,0,4,MHJVFK,"",EUR,2019-03-19 10:06:54.000,2019-03-29 19:20:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWH#WWW#VY,"",0,ES,6,2019-03-18 10:06:54.557,"",VY,21,2019-03-18 10:06:54.557,12,2019-03-19 10:11:32.380
107902104,107532498,2,TYDF2C,"",EUR,9999-12-31 00:00:00.000,2019-05-13 20:05:00.000,3,1,"1G",3,GDSMaster,SYSTEM,SYS,GDS,"3XT8","78299546",IATAA,MAD,"","",IATA1G,"",0,ES,0,2019-03-11 09:53:35.960,S,VY,19,2019-03-18 10:06:55.070,5344304,2019-05-12 18:27:51.627
107902217,0,2,EF9TQQ,"",EUR,9999-12-31 00:00:00.000,2019-03-27 07:55:00.000,3,2,QR,3,GDSMaster,SYSTEM,SYS,GDS,SCQG33146,"78235721",IATAB,SCQ,"","",IATAQR,"",0,ES,9,2019-03-18 10:08:25.870,C,VY,19,2019-03-18 10:08:25.870,19,2019-03-20 09:28:22.230
107902771,0,2,BHH28H,"",EUR,9999-12-31 00:00:00.000,2019-09-15 13:30:00.000,3,2,QR,3,GDSMaster,SYSTEM,SYS,GDS,GDSMaster,SYSTEM,SYS,GDS,"","",IATAQR,"",0,ES,9,2019-03-18 10:15:43.303,C,VY,19,2019-03-18 10:15:43.303,19,2019-03-19 23:03:57.230
107902962,0,2,JKMVJB,"",EUR,9999-12-31 00:00:00.000,2019-04-13 18:15:00.000,3,2,"",4,GR-78268304,"78268304",EXT,AGD,GR-78268304,"78268304",EXT,AGD,"","",#G#APIG#BSP#VY,"",0,ES,7,2019-03-18 10:18:09.963,"",VY,3332318,2019-03-18 10:18:09.963,4856145,2019-04-12 16:20:04.293
107903076,105217635,2,PK8M7B,"",EUR,9999-12-31 00:00:00.000,2019-05-09 15:05:00.000,3,1,"",4,GR-20165552,"20165552",EXT,AGD,GR-20165552,"20165552",EXT,AGD,"","",#G#APIG#AGD#VY,"",0,ES,0,2019-01-24 10:18:45.307,"",VY,3992182,2019-03-18 10:19:35.607,3992182,2019-03-18 10:19:36.073
107903238,103210883,2,G7WBGY,"",EUR,9999-12-31 00:00:00.000,2019-05-02 19:20:00.000,3,2,"",4,SIAS269,VY,DEF,CCSIS,I3-edreams642139,"64213936",EXT,OTAT,"","",#I#AXBO#OTAT#VY,"",0,ES,0,2018-12-03 16:13:30.173,"",VY,5438637,2019-03-18 10:21:41.723,5438637,2019-03-18 10:32:21.760
107903514,0,2,SGFD5N,"",EUR,9999-12-31 00:00:00.000,2019-03-21 14:15:00.000,3,2,"",4,I3-edreams642139,"64213936",EXT,OTAT,I3-edreams642139,"64213936",EXT,OTAT,"","",#I#AXBO#OTAT#VY,"",0,PT,7,2019-03-18 10:25:12.023,"",VY,2253803,2019-03-18 10:25:12.023,3660319,2019-03-20 13:12:09.297
107903654,0,2,H9K6GS,"",EUR,9999-12-31 00:00:00.000,2019-10-21 04:50:00.000,3,2,"",4,AppAndroid,VY,EXT,MOBT,AppAndroid,VY,EXT,MOBT,"","",#M#APMO#AND#VY,"",0,ES,7,2019-03-18 10:26:53.583,"",VY,2299765,2019-03-18 10:26:53.583,2299765,2019-03-18 10:26:56.863
107903705,0,2,KIHQ8U,"",EUR,9999-12-31 00:00:00.000,2019-05-03 18:50:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWA#WWW#VY,"",0,FR,6,2019-03-18 10:27:31.147,"",VY,21,2019-03-18 10:27:31.147,5863207,2019-04-30 06:15:34.247
107903742,0,2,R8IDRY,"",EUR,9999-12-31 00:00:00.000,2019-03-27 09:55:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWA#WWW#VY,"",0,AT,6,2019-03-18 10:28:00.770,"",VY,21,2019-03-18 10:28:00.770,5502029,2019-03-26 09:31:52.553
107903944,0,2,UBSFRP,"",EUR,9999-12-31 00:00:00.000,2019-09-03 05:00:00.000,3,2,"1G",3,GDSMaster,SYSTEM,SYS,GDS,"77U9","78299992",IATAA,MAD,"","",IATA1G,"",0,ES,9,2019-03-18 10:30:31.180,S,VY,19,2019-03-18 10:30:31.180,19,2019-03-18 11:13:04.950
107903977,0,3,HIFNNH,"",EUR,9999-12-31 00:00:00.000,2019-04-13 19:20:00.000,3,2,"",4,GR-78268304,"78268304",EXT,AGD,GR-78268304,"78268304",EXT,AGD,"","",#G#APIG#BSP#VY,"",0,ES,7,2019-03-18 10:31:05.807,"",VY,3332318,2019-03-18 10:31:05.807,3332318,2019-06-03 04:07:42.790
107904290,0,2,EFFJVQ,"",EUR,9999-12-31 00:00:00.000,2019-03-22 04:55:00.000,3,2,QR,3,GDSMaster,SYSTEM,SYS,GDS,GDSMaster,SYSTEM,SYS,GDS,"","",IATAQR,"",0,ES,9,2019-03-18 10:35:07.560,C,VY,19,2019-03-18 10:35:07.560,19,2019-03-18 14:23:02.323
107904361,0,2,DC5NFZ,"",GBP,9999-12-31 00:00:00.000,2019-04-24 12:10:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWA#WWW#VY,"",0,IT,6,2019-03-18 10:35:53.327,"",VY,21,2019-03-18 10:35:53.327,3738220,2019-04-23 10:50:01.243
107904561,0,2,SD29HZ,"",EUR,9999-12-31 00:00:00.000,2019-04-28 15:15:00.000,3,2,"",4,I3-edreams642139,"64213936",EXT,OTAT,I3-edreams642139,"64213936",EXT,OTAT,"","",#I#AXBO#OTAT#VY,"",0,PT,7,2019-03-18 10:38:43.157,"",VY,2253803,2019-03-18 10:38:43.157,5530878,2019-04-27 13:17:52.457
107904773,0,2,QHVNKK,"",EUR,9999-12-31 00:00:00.000,2019-04-04 12:45:00.000,3,2,"1A",3,GDSMaster,SYSTEM,SYS,GDS,DXBAD3218,SYSTEM,IATAB,DXB,"","",IATA1A,"",0,ES,9,2019-03-18 10:41:13.543,S,VY,19,2019-03-18 10:41:13.543,19,2019-03-20 11:26:19.633
107904816,0,2,NYPSRC,"",EUR,9999-12-31 00:00:00.000,2019-03-21 06:30:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWA#WWW#VY,"",0,NL,6,2019-03-18 10:41:39.590,"",VY,21,2019-03-18 10:41:39.590,19,2019-03-20 05:33:44.920
107905088,0,2,B9EJPS,"",EUR,9999-12-31 00:00:00.000,2019-10-31 20:30:00.000,3,2,UX,3,GDSMaster,SYSTEM,SYS,GDS,PMIHC2704,"78238016",IATAB,PMI,"","",IATAUX,"",0,ES,9,2019-03-18 10:44:40.237,S,VY,19,2019-03-18 10:44:40.237,19,2019-09-10 17:41:55.123
107905140,0,2,VHGHNN,"",EUR,9999-12-31 00:00:00.000,2019-08-11 19:50:00.000,3,2,IB,3,GDSMaster,SYSTEM,SYS,GDS,GDSMaster,SYSTEM,SYS,GDS,"","",IATAIB,"",0,ES,9,2019-03-18 10:45:18.037,C,VY,19,2019-03-18 10:45:18.037,19,2019-03-18 10:49:53.250
107905360,0,2,YG29MD,"",EUR,9999-12-31 00:00:00.000,2019-04-23 14:45:00.000,3,2,"",2,WebAnonymous,SYSTEM,WW2,WWW,WebAnonymous,SYSTEM,WW2,WWW,"","",#W#WWWA#WWW#VY,"",0,FR,6,2019-03-18 10:48:15.217,"",VY,21,2019-03-18 10:48:15.217,3740731,2019-04-22 12:04:10.423
107905482,0,2,ZEE5YJ,"",EUR,9999-12-31 00:00:00.000,2019-09-20 02:40:00.000,3,1,"",2,LevelMember,VY,WWW,LWEB,LevelMember,VY,WWW,LWEB,"","",INET,"",0,US,6,2019-03-18 10:49:34.250,"",VY,5432628,2019-03-18 10:49:34.250,5643392,2019-09-19 00:52:18.180
107905492,107743934,2,Q62QSR,"",EUR,9999-12-31 00:00:00.000,2019-03-28 20:40:00.000,3,2,"1A",3,GDSMaster,SYSTEM,SYS,GDS,LPAIN2312,"78259554",IATAA,LPA,"","",IATA1A,"",0,ES,0,2019-03-14 16:19:44.653,S,VY,19,2019-03-18 10:49:44.843,5408449,2019-03-18 11:34:06.783
107905796,0,4,D7H8JY,"",EUR,2019-03-19 10:53:21.000,2019-04-27 14:45:00.000,3,2,"",2,laurentdesmas@or,VY,WWW,WWW,laurentdesmas@or,VY,WWW,WWW,"","",#W#WWWH#WWW#VY,"",0,ES,6,2019-03-18 10:53:21.500,"",VY,5898193,2019-03-18 10:53:21.500,12,2019-03-19 10:57:39.477
107905998,0,2,U6FCUR,"",EUR,9999-12-31 00:00:00.000,2019-03-27 15:20:00.000,3,2,"1S",3,GDSMaster,SYSTEM,SYS,GDS,GT0J,"20265943",IATAA,PAR,"","",IATA1S,"",0,FR,9,2019-03-18 10:55:40.177,S,VY,19,2019-03-18 10:55:40.177,3877601,2019-03-26 05:37:53.080
107906117,0,2,SK3H9R,"",EUR,9999-12-31 00:00:00.000,2019-03-22 17:50:00.000,3,2,"",2,"78272740","78272740",EXT,BSP,"78272740","78272740",EXT,BSP,"","",#A#TAAD#BSP#VY,"",0,ES,6,2019-03-18 10:57:27.363,"",VY,14846,2019-03-18 10:57:27.363,3561463,2019-03-21 14:44:19.827
107906264,0,2,K9RJHS,"",EUR,9999-12-31 00:00:00.000,2019-03-24 18:15:00.000,3,2,QR,3,GDSMaster,SYSTEM,SYS,GDS,AGPI12223,"78248973",IATAB,AGP,"","",IATAQR,"",0,ES,9,2019-03-18 10:59:23.303,C,VY,19,2019-03-18 10:59:23.303,19,2019-03-18 14:25:07.403
107906424,103987447,2,P9SRHF,"",EUR,9999-12-31 00:00:00.000,2019-04-06 20:10:00.000,3,1,"1A",3,GDSMaster,SYSTEM,SYS,GDS,MADEL2556,"78237423",IATAB,MAD,"","",IATA1A,"",0,ES,0,2018-12-26 14:58:06.197,S,VY,19,2019-03-18 11:01:38.783,5418077,2019-03-20 16:34:44.617
107906515,0,2,AE3DST,"",EUR,9999-12-31 00:00:00.000,2019-05-14 15:10:00.000,3,2,QR,3,GDSMaster,SYSTEM,SYS,GDS,MADI13533,"78259856",IATAB,MAD,"","",IATAQR,"",0,ES,9,2019-03-18 11:02:58.677,C,VY,19,2019-03-18 11:02:58.677,19,2019-03-19 23:03:44.217
